Name,Platform,Year,Genre,Publisher,Region,Sales,Global_Sales
,DS,N/A,Action,Warner Bros. Interactive Entertainment,North America,0.35,0.72
,DS,N/A,Action,Warner Bros. Interactive Entertainment,Europe,0.3,0.72
,DS,N/A,Action,Warner Bros. Interactive Entertainment,Japan,0,0.72
,DS,N/A,Action,Warner Bros. Interactive Entertainment,Other,0.07,0.72
,X360,2007,Sports,Spike,North America,0.67,0.72
,X360,2007,Sports,Spike,Europe,0,0.72
,X360,2007,Sports,Spike,Japan,0,0.72
,X360,2007,Sports,Spike,Other,0.05,0.72
,PS,2001,Fighting,Activision,North America,0.4,0.72
,PS,2001,Fighting,Activision,Europe,0.27,0.72
,PS,2001,Fighting,Activision,Japan,0,0.72
,PS,2001,Fighting,Activision,Other,0.05,0.72
,X360,2013,Action,505 Games,North America,0.35,0.72
,X360,2013,Action,505 Games,Europe,0.31,0.72
,X360,2013,Action,505 Games,Japan,0,0.72
,X360,2013,Action,505 Games,Other,0.06,0.72
,PS2,2001,Misc,Sony Computer Entertainment,North America,0.35,0.72
,PS2,2001,Misc,Sony Computer Entertainment,Europe,0.28,0.72
,PS2,2001,Misc,Sony Computer Entertainment,Japan,0,0.72
,PS2,2001,Misc,Sony Computer Entertainment,Other,0.09,0.72
,2600,1982,Platform,Atari,North America,0.67,0.72
,2600,1982,Platform,Atari,Europe,0.04,0.72
,2600,1982,Platform,Atari,Japan,0,0.72
,2600,1982,Platform,Atari,Other,0.01,0.72
,PS3,2010,Shooter,Activision,North America,0.18,0.72
,PS3,2010,Shooter,Activision,Europe,0.38,0.72
,PS3,2010,Shooter,Activision,Japan,0.02,0.72
,PS3,2010,Shooter,Activision,Other,0.13,0.72
,PSP,2007,Action,D3Publisher,North America,0.23,0.72
,PSP,2007,Action,D3Publisher,Europe,0.31,0.72
,PSP,2007,Action,D3Publisher,Japan,0,0.72
,PSP,2007,Action,D3Publisher,Other,0.18,0.72
,X360,2007,Sports,Electronic Arts,North America,0.62,0.72
,X360,2007,Sports,Electronic Arts,Europe,0.04,0.72
,X360,2007,Sports,Electronic Arts,Japan,0,0.72
,X360,2007,Sports,Electronic Arts,Other,0.06,0.72
,GBA,2002,Puzzle,Atari,North America,0.51,0.72
,GBA,2002,Puzzle,Atari,Europe,0.19,0.72
,GBA,2002,Puzzle,Atari,Japan,0,0.72
,GBA,2002,Puzzle,Atari,Other,0.01,0.72
,X360,2011,Racing,Ubisoft,North America,0.25,0.72
,X360,2011,Racing,Ubisoft,Europe,0.39,0.72
,X360,2011,Racing,Ubisoft,Japan,0,0.72
,X360,2011,Racing,Ubisoft,Other,0.08,0.72
,PS3,2009,Sports,Sony Computer Entertainment,North America,0.66,0.72
,PS3,2009,Sports,Sony Computer Entertainment,Europe,0,0.72
,PS3,2009,Sports,Sony Computer Entertainment,Japan,0,0.72
,PS3,2009,Sports,Sony Computer Entertainment,Other,0.05,0.72
,WiiU,2012,Role-Playing,Nintendo,North America,0.26,0.72
,WiiU,2012,Role-Playing,Nintendo,Europe,0.19,0.72
,WiiU,2012,Role-Playing,Nintendo,Japan,0.22,0.72
,WiiU,2012,Role-Playing,Nintendo,Other,0.04,0.72
,PS2,2003,Simulation,Namco Bandai Games,North America,0.05,0.72
,PS2,2003,Simulation,Namco Bandai Games,Europe,0.04,0.72
,PS2,2003,Simulation,Namco Bandai Games,Japan,0.61,0.72
,PS2,2003,Simulation,Namco Bandai Games,Other,0.01,0.72
,PS3,2011,Adventure,Deep Silver,North America,0.3,0.72
,PS3,2011,Adventure,Deep Silver,Europe,0.15,0.72
,PS3,2011,Adventure,Deep Silver,Japan,0.2,0.72
,PS3,2011,Adventure,Deep Silver,Other,0.07,0.72
,PS,1998,Action,Eidos Interactive,North America,0.4,0.72
,PS,1998,Action,Eidos Interactive,Europe,0.27,0.72
,PS,1998,Action,Eidos Interactive,Japan,0,0.72
,PS,1998,Action,Eidos Interactive,Other,0.05,0.72
,DS,2010,Sports,Electronic Arts,North America,0.13,0.72
,DS,2010,Sports,Electronic Arts,Europe,0.5,0.72
,DS,2010,Sports,Electronic Arts,Japan,0,0.72
,DS,2010,Sports,Electronic Arts,Other,0.09,0.72
,PC,2007,Shooter,Electronic Arts,North America,0,0.72
,PC,2007,Shooter,Electronic Arts,Europe,0.69,0.72
,PC,2007,Shooter,Electronic Arts,Japan,0,0.72
,PC,2007,Shooter,Electronic Arts,Other,0.03,0.72
,PC,2010,Shooter,Electronic Arts,North America,0.19,0.71
,PC,2010,Shooter,Electronic Arts,Europe,0.53,0.71
,PC,2010,Shooter,Electronic Arts,Japan,0,0.71
,PC,2010,Shooter,Electronic Arts,Other,0,0.71
,XB,2002,Action,Electronic Arts,North America,0.45,0.71
,XB,2002,Action,Electronic Arts,Europe,0.24,0.71
,XB,2002,Action,Electronic Arts,Japan,0,0.71
,XB,2002,Action,Electronic Arts,Other,0.03,0.71
,XB,2002,Sports,Electronic Arts,North America,0.67,0.71
,XB,2002,Sports,Electronic Arts,Europe,0.02,0.71
,XB,2002,Sports,Electronic Arts,Japan,0,0.71
,XB,2002,Sports,Electronic Arts,Other,0.03,0.71
,Wii,2007,Role-Playing,Square Enix,North America,0.18,0.71
,Wii,2007,Role-Playing,Square Enix,Europe,0.01,0.71
,Wii,2007,Role-Playing,Square Enix,Japan,0.5,0.71
,Wii,2007,Role-Playing,Square Enix,Other,0.02,0.71
,PS3,2013,Sports,Sony Computer Entertainment,North America,0.66,0.71
,PS3,2013,Sports,Sony Computer Entertainment,Europe,0,0.71
,PS3,2013,Sports,Sony Computer Entertainment,Japan,0,0.71
,PS3,2013,Sports,Sony Computer Entertainment,Other,0.05,0.71
,X360,2011,Simulation,Konami Digital Entertainment,North America,0.42,0.71
,X360,2011,Simulation,Konami Digital Entertainment,Europe,0.23,0.71
,X360,2011,Simulation,Konami Digital Entertainment,Japan,0,0.71
,X360,2011,Simulation,Konami Digital Entertainment,Other,0.06,0.71
,PS4,2015,Action,Square Enix,North America,0.16,0.71
,PS4,2015,Action,Square Enix,Europe,0.13,0.71
,PS4,2015,Action,Square Enix,Japan,0.37,0.71
,PS4,2015,Action,Square Enix,Other,0.06,0.71
,PS2,2003,Fighting,Sega,North America,0.35,0.71
,PS2,2003,Fighting,Sega,Europe,0.27,0.71
,PS2,2003,Fighting,Sega,Japan,0,0.71
,PS2,2003,Fighting,Sega,Other,0.09,0.71
,PS3,2011,Sports,Take-Two Interactive,North America,0.17,0.71
,PS3,2011,Sports,Take-Two Interactive,Europe,0.4,0.71
,PS3,2011,Sports,Take-Two Interactive,Japan,0,0.71
,PS3,2011,Sports,Take-Two Interactive,Other,0.14,0.71
,PS,2000,Action,Eidos Interactive,North America,0.23,0.71
,PS,2000,Action,Eidos Interactive,Europe,0.15,0.71
,PS,2000,Action,Eidos Interactive,Japan,0.29,0.71
,PS,2000,Action,Eidos Interactive,Other,0.05,0.71
,PS3,2007,Action,Tecmo Koei,North America,0.18,0.71
,PS3,2007,Action,Tecmo Koei,Europe,0.08,0.71
,PS3,2007,Action,Tecmo Koei,Japan,0.41,0.71
,PS3,2007,Action,Tecmo Koei,Other,0.04,0.71
,PS2,2002,Racing,Jester Interactive,North America,0.35,0.71
,PS2,2002,Racing,Jester Interactive,Europe,0.27,0.71
,PS2,2002,Racing,Jester Interactive,Japan,0,0.71
,PS2,2002,Racing,Jester Interactive,Other,0.09,0.71
,3DS,2014,Role-Playing,Nippon Ichi Software,North America,0.33,0.71
,3DS,2014,Role-Playing,Nippon Ichi Software,Europe,0.07,0.71
,3DS,2014,Role-Playing,Nippon Ichi Software,Japan,0.27,0.71
,3DS,2014,Role-Playing,Nippon Ichi Software,Other,0.04,0.71
,PSP,2007,Sports,Electronic Arts,North America,0.6,0.71
,PSP,2007,Sports,Electronic Arts,Europe,0.04,0.71
,PSP,2007,Sports,Electronic Arts,Japan,0,0.71
,PSP,2007,Sports,Electronic Arts,Other,0.07,0.71
,GC,2002,Fighting,Atari,North America,0.55,0.71
,GC,2002,Fighting,Atari,Europe,0.14,0.71
,GC,2002,Fighting,Atari,Japan,0,0.71
,GC,2002,Fighting,Atari,Other,0.02,0.71
,PS,2000,Racing,Acclaim Entertainment,North America,0.4,0.71
,PS,2000,Racing,Acclaim Entertainment,Europe,0.27,0.71
,PS,2000,Racing,Acclaim Entertainment,Japan,0,0.71
,PS,2000,Racing,Acclaim Entertainment,Other,0.05,0.71
,XB,2005,Adventure,Microsoft Game Studios,North America,0.49,0.71
,XB,2005,Adventure,Microsoft Game Studios,Europe,0.2,0.71
,XB,2005,Adventure,Microsoft Game Studios,Japan,0,0.71
,XB,2005,Adventure,Microsoft Game Studios,Other,0.02,0.71
,PS2,2003,Action,Konami Digital Entertainment,North America,0.35,0.71
,PS2,2003,Action,Konami Digital Entertainment,Europe,0.27,0.71
,PS2,2003,Action,Konami Digital Entertainment,Japan,0,0.71
,PS2,2003,Action,Konami Digital Entertainment,Other,0.09,0.71
,PSP,2008,Sports,Electronic Arts,North America,0.65,0.71
,PSP,2008,Sports,Electronic Arts,Europe,0,0.71
,PSP,2008,Sports,Electronic Arts,Japan,0,0.71
,PSP,2008,Sports,Electronic Arts,Other,0.06,0.71
,PS4,2015,Role-Playing,Square Enix,North America,0.29,0.71
,PS4,2015,Role-Playing,Square Enix,Europe,0.25,0.71
,PS4,2015,Role-Playing,Square Enix,Japan,0.06,0.71
,PS4,2015,Role-Playing,Square Enix,Other,0.11,0.71
,GC,2002,Strategy,Konami Digital Entertainment,North America,0.49,0.71
,GC,2002,Strategy,Konami Digital Entertainment,Europe,0.13,0.71
,GC,2002,Strategy,Konami Digital Entertainment,Japan,0.07,0.71
,GC,2002,Strategy,Konami Digital Entertainment,Other,0.02,0.71
,Wii,2009,Misc,Warner Bros. Interactive Entertainment,North America,0.42,0.71
,Wii,2009,Misc,Warner Bros. Interactive Entertainment,Europe,0.22,0.71
,Wii,2009,Misc,Warner Bros. Interactive Entertainment,Japan,0,0.71
,Wii,2009,Misc,Warner Bros. Interactive Entertainment,Other,0.07,0.71
,PS3,2010,Sports,Sony Computer Entertainment,North America,0.66,0.71
,PS3,2010,Sports,Sony Computer Entertainment,Europe,0,0.71
,PS3,2010,Sports,Sony Computer Entertainment,Japan,0,0.71
,PS3,2010,Sports,Sony Computer Entertainment,Other,0.05,0.71
,GC,2002,Platform,Universal Interactive,North America,0.55,0.71
,GC,2002,Platform,Universal Interactive,Europe,0.14,0.71
,GC,2002,Platform,Universal Interactive,Japan,0,0.71
,GC,2002,Platform,Universal Interactive,Other,0.02,0.71
,GBA,2004,Action,THQ,North America,0.51,0.71
,GBA,2004,Action,THQ,Europe,0.19,0.71
,GBA,2004,Action,THQ,Japan,0,0.71
,GBA,2004,Action,THQ,Other,0.01,0.71
,PS2,2004,Action,THQ,North America,0.35,0.71
,PS2,2004,Action,THQ,Europe,0.27,0.71
,PS2,2004,Action,THQ,Japan,0,0.71
,PS2,2004,Action,THQ,Other,0.09,0.71
,3DS,2015,Misc,Nintendo,North America,0,0.71
,3DS,2015,Misc,Nintendo,Europe,0,0.71
,3DS,2015,Misc,Nintendo,Japan,0.71,0.71
,3DS,2015,Misc,Nintendo,Other,0,0.71
,N64,1999,Racing,LEGO Media,North America,0.51,0.71
,N64,1999,Racing,LEGO Media,Europe,0.18,0.71
,N64,1999,Racing,LEGO Media,Japan,0,0.71
,N64,1999,Racing,LEGO Media,Other,0.01,0.71
,N64,1999,Fighting,Acclaim Entertainment,North America,0.57,0.71
,N64,1999,Fighting,Acclaim Entertainment,Europe,0.13,0.71
,N64,1999,Fighting,Acclaim Entertainment,Japan,0,0.71
,N64,1999,Fighting,Acclaim Entertainment,Other,0.01,0.71
,N64,1997,Action,Nintendo,North America,0.39,0.71
,N64,1997,Action,Nintendo,Europe,0.09,0.71
,N64,1997,Action,Nintendo,Japan,0.17,0.71
,N64,1997,Action,Nintendo,Other,0.06,0.71
,PSP,2010,Action,Warner Bros. Interactive Entertainment,North America,0.14,0.71
,PSP,2010,Action,Warner Bros. Interactive Entertainment,Europe,0.37,0.71
,PSP,2010,Action,Warner Bros. Interactive Entertainment,Japan,0,0.71
,PSP,2010,Action,Warner Bros. Interactive Entertainment,Other,0.19,0.71
,SNES,1995,Role-Playing,Quest,North America,0,0.71
,SNES,1995,Role-Playing,Quest,Europe,0,0.71
,SNES,1995,Role-Playing,Quest,Japan,0.71,0.71
,SNES,1995,Role-Playing,Quest,Other,0,0.71
, Inc.: Mega Party Game$,GC,2003,Puzzle,North America,Nintendo,0.02
, Inc.: Mega Party Game$,GC,2003,Puzzle,Europe,0.2,0.02
, Inc.: Mega Party Game$,GC,2003,Puzzle,Japan,0.05,0.02
, Inc.: Mega Party Game$,GC,2003,Puzzle,Other,0.44,0.02
,PC,2013,Sports,Sega,North America,0,0.71
,PC,2013,Sports,Sega,Europe,0.6,0.71
,PC,2013,Sports,Sega,Japan,0,0.71
,PC,2013,Sports,Sega,Other,0.1,0.71
,PS,1995,Fighting,Sony Computer Entertainment,North America,0.15,0.71
,PS,1995,Fighting,Sony Computer Entertainment,Europe,0.1,0.71
,PS,1995,Fighting,Sony Computer Entertainment,Japan,0.41,0.71
,PS,1995,Fighting,Sony Computer Entertainment,Other,0.05,0.71
,PSP,2010,Fighting,THQ,North America,0.22,0.71
,PSP,2010,Fighting,THQ,Europe,0.31,0.71
,PSP,2010,Fighting,THQ,Japan,0,0.71
,PSP,2010,Fighting,THQ,Other,0.17,0.71
,PS,1997,Misc,Hasbro Interactive,North America,0.39,0.71
,PS,1997,Misc,Hasbro Interactive,Europe,0.27,0.71
,PS,1997,Misc,Hasbro Interactive,Japan,0,0.71
,PS,1997,Misc,Hasbro Interactive,Other,0.05,0.71
,PS,1998,Shooter,Acclaim Entertainment,North America,0.39,0.71
,PS,1998,Shooter,Acclaim Entertainment,Europe,0.27,0.71
,PS,1998,Shooter,Acclaim Entertainment,Japan,0,0.71
,PS,1998,Shooter,Acclaim Entertainment,Other,0.05,0.71
,XOne,2015,Action,Konami Digital Entertainment,North America,0.37,0.71
,XOne,2015,Action,Konami Digital Entertainment,Europe,0.26,0.71
,XOne,2015,Action,Konami Digital Entertainment,Japan,0.01,0.71
,XOne,2015,Action,Konami Digital Entertainment,Other,0.06,0.71
,X360,2007,Role-Playing,SouthPeak Games,North America,0.41,0.71
,X360,2007,Role-Playing,SouthPeak Games,Europe,0.23,0.71
,X360,2007,Role-Playing,SouthPeak Games,Japan,0,0.71
,X360,2007,Role-Playing,SouthPeak Games,Other,0.07,0.71
,XB,2005,Shooter,Activision,North America,0.53,0.71
,XB,2005,Shooter,Activision,Europe,0.15,0.71
,XB,2005,Shooter,Activision,Japan,0,0.71
,XB,2005,Shooter,Activision,Other,0.03,0.71
,X360,2008,Sports,Electronic Arts,North America,0.65,0.71
,X360,2008,Sports,Electronic Arts,Europe,0,0.71
,X360,2008,Sports,Electronic Arts,Japan,0,0.71
,X360,2008,Sports,Electronic Arts,Other,0.05,0.71
,X360,2008,Sports,Electronic Arts,North America,0.5,0.71
,X360,2008,Sports,Electronic Arts,Europe,0.14,0.71
,X360,2008,Sports,Electronic Arts,Japan,0,0.71
,X360,2008,Sports,Electronic Arts,Other,0.07,0.71
,PS3,2013,Shooter,Sony Computer Entertainment,North America,0.3,0.71
,PS3,2013,Shooter,Sony Computer Entertainment,Europe,0.29,0.71
,PS3,2013,Shooter,Sony Computer Entertainment,Japan,0,0.71
,PS3,2013,Shooter,Sony Computer Entertainment,Other,0.11,0.71
,PSP,2005,Action,Activision,North America,0.35,0.71
,PSP,2005,Action,Activision,Europe,0.21,0.71
,PSP,2005,Action,Activision,Japan,0,0.71
,PSP,2005,Action,Activision,Other,0.14,0.71
,PS3,2014,Sports,Electronic Arts,North America,0.15,0.71
,PS3,2014,Sports,Electronic Arts,Europe,0.39,0.71
,PS3,2014,Sports,Electronic Arts,Japan,0.01,0.71
,PS3,2014,Sports,Electronic Arts,Other,0.16,0.71
,PS3,2012,Sports,Sega,North America,0.06,0.7
,PS3,2012,Sports,Sega,Europe,0.5,0.7
,PS3,2012,Sports,Sega,Japan,0,0.7
,PS3,2012,Sports,Sega,Other,0.15,0.7
,X360,2011,Sports,Electronic Arts,North America,0.55,0.7
,X360,2011,Sports,Electronic Arts,Europe,0.1,0.7
,X360,2011,Sports,Electronic Arts,Japan,0,0.7
,X360,2011,Sports,Electronic Arts,Other,0.05,0.7
,GC,2003,Sports,Activision,North America,0.54,0.7
,GC,2003,Sports,Activision,Europe,0.14,0.7
,GC,2003,Sports,Activision,Japan,0,0.7
,GC,2003,Sports,Activision,Other,0.02,0.7
,X360,2008,Role-Playing,Square Enix,North America,0.34,0.7
,X360,2008,Role-Playing,Square Enix,Europe,0.18,0.7
,X360,2008,Role-Playing,Square Enix,Japan,0.12,0.7
,X360,2008,Role-Playing,Square Enix,Other,0.06,0.7
,SNES,1994,Puzzle,Hudson Soft,North America,0,0.7
,SNES,1994,Puzzle,Hudson Soft,Europe,0,0.7
,SNES,1994,Puzzle,Hudson Soft,Japan,0.7,0.7
,SNES,1994,Puzzle,Hudson Soft,Other,0,0.7
,PS,1998,Strategy,Virgin Interactive,North America,0.39,0.7
,PS,1998,Strategy,Virgin Interactive,Europe,0.27,0.7
,PS,1998,Strategy,Virgin Interactive,Japan,0,0.7
,PS,1998,Strategy,Virgin Interactive,Other,0.05,0.7
,DS,2008,Simulation,Electronic Arts,North America,0.32,0.7
,DS,2008,Simulation,Electronic Arts,Europe,0.31,0.7
,DS,2008,Simulation,Electronic Arts,Japan,0,0.7
,DS,2008,Simulation,Electronic Arts,Other,0.07,0.7
,XB,2001,Action,Activision,North America,0.52,0.7
,XB,2001,Action,Activision,Europe,0.16,0.7
,XB,2001,Action,Activision,Japan,0,0.7
,XB,2001,Action,Activision,Other,0.02,0.7
,X360,2007,Sports,Electronic Arts,North America,0.65,0.7
,X360,2007,Sports,Electronic Arts,Europe,0,0.7
,X360,2007,Sports,Electronic Arts,Japan,0,0.7
,X360,2007,Sports,Electronic Arts,Other,0.05,0.7
,PS2,2003,Shooter,Sony Computer Entertainment,North America,0.34,0.7
,PS2,2003,Shooter,Sony Computer Entertainment,Europe,0.27,0.7
,PS2,2003,Shooter,Sony Computer Entertainment,Japan,0,0.7
,PS2,2003,Shooter,Sony Computer Entertainment,Other,0.09,0.7
,DS,2011,Simulation,Activision,North America,0.54,0.7
,DS,2011,Simulation,Activision,Europe,0.1,0.7
,DS,2011,Simulation,Activision,Japan,0,0.7
,DS,2011,Simulation,Activision,Other,0.06,0.7
,GC,2004,Sports,Electronic Arts,North America,0.54,0.7
,GC,2004,Sports,Electronic Arts,Europe,0.14,0.7
,GC,2004,Sports,Electronic Arts,Japan,0,0.7
,GC,2004,Sports,Electronic Arts,Other,0.02,0.7
,GBA,2001,Action,Majesco Entertainment,North America,0.5,0.7
,GBA,2001,Action,Majesco Entertainment,Europe,0.19,0.7
,GBA,2001,Action,Majesco Entertainment,Japan,0,0.7
,GBA,2001,Action,Majesco Entertainment,Other,0.01,0.7
,PS2,2001,Racing,Atari,North America,0.34,0.7
,PS2,2001,Racing,Atari,Europe,0.27,0.7
,PS2,2001,Racing,Atari,Japan,0,0.7
,PS2,2001,Racing,Atari,Other,0.09,0.7
,PS,1997,Sports,Electronic Arts,North America,0.39,0.7
,PS,1997,Sports,Electronic Arts,Europe,0.27,0.7
,PS,1997,Sports,Electronic Arts,Japan,0,0.7
,PS,1997,Sports,Electronic Arts,Other,0.05,0.7
,XB,2005,Role-Playing,Microsoft Game Studios,North America,0.48,0.7
,XB,2005,Role-Playing,Microsoft Game Studios,Europe,0.19,0.7
,XB,2005,Role-Playing,Microsoft Game Studios,Japan,0,0.7
,XB,2005,Role-Playing,Microsoft Game Studios,Other,0.03,0.7
, PS3, & PC Versions),PS3,2009,North America,Shooter,0
, PS3, & PC Versions),PS3,2009,Europe,Activision,0
, PS3, & PC Versions),PS3,2009,Japan,0.28,0
, PS3, & PC Versions),PS3,2009,Other,0.3,0
,DS,2010,Simulation,Electronic Arts,North America,0.39,0.7
,DS,2010,Simulation,Electronic Arts,Europe,0.25,0.7
,DS,2010,Simulation,Electronic Arts,Japan,0,0.7
,DS,2010,Simulation,Electronic Arts,Other,0.06,0.7
,WiiU,2014,Action,Activision,North America,0.39,0.7
,WiiU,2014,Action,Activision,Europe,0.25,0.7
,WiiU,2014,Action,Activision,Japan,0,0.7
,WiiU,2014,Action,Activision,Other,0.06,0.7
,PS3,2010,Action,Ubisoft,North America,0.19,0.7
,PS3,2010,Action,Ubisoft,Europe,0.36,0.7
,PS3,2010,Action,Ubisoft,Japan,0.01,0.7
,PS3,2010,Action,Ubisoft,Other,0.13,0.7
,PS,1998,Role-Playing,SquareSoft,North America,0.04,0.7
,PS,1998,Role-Playing,SquareSoft,Europe,0.03,0.7
,PS,1998,Role-Playing,SquareSoft,Japan,0.58,0.7
,PS,1998,Role-Playing,SquareSoft,Other,0.05,0.7
,GBA,2001,Strategy,Nintendo,North America,0.5,0.7
,GBA,2001,Strategy,Nintendo,Europe,0.19,0.7
,GBA,2001,Strategy,Nintendo,Japan,0,0.7
,GBA,2001,Strategy,Nintendo,Other,0.01,0.7
,DS,2009,Adventure,Disney Interactive Studios,North America,0.38,0.7
,DS,2009,Adventure,Disney Interactive Studios,Europe,0.25,0.7
,DS,2009,Adventure,Disney Interactive Studios,Japan,0,0.7
,DS,2009,Adventure,Disney Interactive Studios,Other,0.07,0.7
,DS,2009,Simulation,THQ,North America,0.43,0.7
,DS,2009,Simulation,THQ,Europe,0.2,0.7
,DS,2009,Simulation,THQ,Japan,0,0.7
,DS,2009,Simulation,THQ,Other,0.06,0.7
,PSP,2005,Platform,Sony Computer Entertainment,North America,0.52,0.7
,PSP,2005,Platform,Sony Computer Entertainment,Europe,0.01,0.7
,PSP,2005,Platform,Sony Computer Entertainment,Japan,0.12,0.7
,PSP,2005,Platform,Sony Computer Entertainment,Other,0.05,0.7
,PS2,2000,Racing,Electronic Arts,North America,0.34,0.7
,PS2,2000,Racing,Electronic Arts,Europe,0.27,0.7
,PS2,2000,Racing,Electronic Arts,Japan,0,0.7
,PS2,2000,Racing,Electronic Arts,Other,0.09,0.7
,PS3,2009,Simulation,505 Games,North America,0.34,0.7
,PS3,2009,Simulation,505 Games,Europe,0.26,0.7
,PS3,2009,Simulation,505 Games,Japan,0,0.7
,PS3,2009,Simulation,505 Games,Other,0.1,0.7
,PS3,2012,Action,Sony Computer Entertainment,North America,0.13,0.7
,PS3,2012,Action,Sony Computer Entertainment,Europe,0.4,0.7
,PS3,2012,Action,Sony Computer Entertainment,Japan,0,0.7
,PS3,2012,Action,Sony Computer Entertainment,Other,0.16,0.7
,PS,2000,Sports,Electronic Arts,North America,0.39,0.7
,PS,2000,Sports,Electronic Arts,Europe,0.26,0.7
,PS,2000,Sports,Electronic Arts,Japan,0,0.7
,PS,2000,Sports,Electronic Arts,Other,0.05,0.7
,PS2,2004,Action,Illusion Softworks,North America,0.34,0.7
,PS2,2004,Action,Illusion Softworks,Europe,0.27,0.7
,PS2,2004,Action,Illusion Softworks,Japan,0,0.7
,PS2,2004,Action,Illusion Softworks,Other,0.09,0.7
,PS2,2000,Simulation,Namco Bandai Games,North America,0.16,0.7
,PS2,2000,Simulation,Namco Bandai Games,Europe,0.13,0.7
,PS2,2000,Simulation,Namco Bandai Games,Japan,0.36,0.7
,PS2,2000,Simulation,Namco Bandai Games,Other,0.04,0.7
,PS3,2015,Action,Konami Digital Entertainment,North America,0.21,0.7
,PS3,2015,Action,Konami Digital Entertainment,Europe,0.18,0.7
,PS3,2015,Action,Konami Digital Entertainment,Japan,0.22,0.7
,PS3,2015,Action,Konami Digital Entertainment,Other,0.08,0.7
,PS2,2002,Shooter,Eidos Interactive,North America,0.34,0.7
,PS2,2002,Shooter,Eidos Interactive,Europe,0.27,0.7
,PS2,2002,Shooter,Eidos Interactive,Japan,0,0.7
,PS2,2002,Shooter,Eidos Interactive,Other,0.09,0.7
,X360,2010,Sports,Ubisoft,North America,0.38,0.7
,X360,2010,Sports,Ubisoft,Europe,0.26,0.7
,X360,2010,Sports,Ubisoft,Japan,0,0.7
,X360,2010,Sports,Ubisoft,Other,0.06,0.7
,PS3,2008,Sports,Sony Computer Entertainment,North America,0.64,0.7
,PS3,2008,Sports,Sony Computer Entertainment,Europe,0,0.7
,PS3,2008,Sports,Sony Computer Entertainment,Japan,0,0.7
,PS3,2008,Sports,Sony Computer Entertainment,Other,0.05,0.7
,GBA,2004,Adventure,Nintendo,North America,0.37,0.7
,GBA,2004,Adventure,Nintendo,Europe,0.14,0.7
,GBA,2004,Adventure,Nintendo,Japan,0.17,0.7
,GBA,2004,Adventure,Nintendo,Other,0.01,0.7
,SNES,1994,Role-Playing,Nintendo,North America,0,0.7
,SNES,1994,Role-Playing,Nintendo,Europe,0,0.7
,SNES,1994,Role-Playing,Nintendo,Japan,0.7,0.7
,SNES,1994,Role-Playing,Nintendo,Other,0,0.7
,GBA,2005,Platform,Disney Interactive Studios,North America,0.5,0.7
,GBA,2005,Platform,Disney Interactive Studios,Europe,0.18,0.7
,GBA,2005,Platform,Disney Interactive Studios,Japan,0,0.7
,GBA,2005,Platform,Disney Interactive Studios,Other,0.01,0.7
,2600,1981,Action,Tigervision,North America,0.65,0.69
,2600,1981,Action,Tigervision,Europe,0.04,0.69
,2600,1981,Action,Tigervision,Japan,0,0.69
,2600,1981,Action,Tigervision,Other,0.01,0.69
,X360,2014,Sports,Take-Two Interactive,North America,0.38,0.69
,X360,2014,Sports,Take-Two Interactive,Europe,0.26,0.69
,X360,2014,Sports,Take-Two Interactive,Japan,0,0.69
,X360,2014,Sports,Take-Two Interactive,Other,0.06,0.69
,3DS,2014,Action,Warner Bros. Interactive Entertainment,North America,0.28,0.69
,3DS,2014,Action,Warner Bros. Interactive Entertainment,Europe,0.31,0.69
,3DS,2014,Action,Warner Bros. Interactive Entertainment,Japan,0.05,0.69
,3DS,2014,Action,Warner Bros. Interactive Entertainment,Other,0.05,0.69
,X360,2009,Action,Activision,North America,0.42,0.69
,X360,2009,Action,Activision,Europe,0.21,0.69
,X360,2009,Action,Activision,Japan,0,0.69
,X360,2009,Action,Activision,Other,0.06,0.69
,PSP,2007,Action,Konami Digital Entertainment,North America,0.26,0.69
